timestamp,avg_rtt_us,p95_rtt_us,min_rtt_us,max_rtt_us,avg_cwnd,throughput_bps,retrans_count,rolling_avg_rtt,rolling_p95_rtt,rolling_std_rtt,target_next_avg_rtt
1765795084,3979,4473,3430,4528,10,5160,0,3979,4473,0,10757
1765795085,10757,11631,9011,11631,10,7260,0,7368,8052,4792,0
1765795085,0,0,0,0,0,0,0,4912,5368,5438,6566
1765795085,6566,10182,3430,10182,10,18420,0,5325,6571,4517,4027
1765795085,4027,8922,2605,8922,10,122480,0,5065,7041,3954,7454
1765795085,7454,7813,6738,7813,10,7260,0,5463,7170,3669,9337
1765795085,9337,12211,6143,12531,10,80640,0,6017,7890,3655,8188
1765795085,8188,10988,2605,10988,10,16740,0,6288,8277,3470,8167
1765795085,8167,10980,2605,10988,10,10660,0,6497,8577,3305,9791
1765795085,9791,15175,2605,15175,10,32440,0,6826,9237,3286,9580
1765795085,9580,15923,2605,15923,10,19620,0,7386,10382,3223,22818
1765795085,22818,51255,5557,57841,10,10880,0,8592,14344,5828,11346
1765795085,11346,35818,2605,59436,10,81060,0,9727,17926,5018,11331
1765795085,11331,59719,1900,61328,10,80300,0,10203,22880,4909,8995
1765795086,8995,13578,1855,13578,10,18500,0,10700,23346,4444,9485
1765795086,9485,17619,1817,17619,10,136160,0,10903,24326,4324,16676
1765795086,16676,40753,6567,61328,10,349740,0,11637,27180,4640,11999
1765795086,11999,18939,1817,19296,10,7280,0,12018,27975,4478,13335
1765795086,13335,16919,5777,16919,10,8540,0,12535,28569,4278,12639
1765795086,12639,12639,12639,12639,10,1500,0,12820,28316,4169,14139
1765795086,14139,19345,1817,20623,10,40760,0,13276,28658,4022,10085
1765795086,10085,19797,1817,19797,10,16940,0,12003,25512,2322,10402
1765795086,10402,17369,1817,17369,10,10400,0,11908,23667,2370,8189
1765795086,8189,15211,1817,15211,10,7220,0,11594,19216,2647,10588
1765795086,10588,13329,6791,13329,10,16560,0,11753,19192,2518,4947
1765795086,4947,6606,3103,6791,10,5160,0,11299,18090,3269,11715
1765795086,11715,15402,7280,15402,10,7900,0,10803,15555,2687,9138
1765795087,9138,13485,6587,13485,10,16940,0,10517,15010,2698,36883
1765795087,36883,73933,6002,73933,10,128000,0,12872,20711,8802,6791
1765795087,6791,6791,6791,6791,10,4520,0,12287,20126,9011,8048
1765795087,8048,10356,5528,10356,10,8160,0,11678,19227,9077,6840
1765795087,6840,9087,4634,9087,10,21160,0,11354,18156,9198,4816
1765795087,4816,7083,2840,7966,10,125800,0,10795,17128,9429,5995
1765795087,5995,11848,3432,11848,10,32400,0,10576,16792,9521,7038
1765795087,7038,10396,3595,10396,10,9760,0,10221,16498,9587,6587
1765795087,6587,9119,3558,9119,10,10080,0,10385,16750,9500,6452
1765795087,6452,10872,3171,12106,10,16560,0,9858,16297,9564,21942
1765795087,21942,60833,2942,73168,10,8540,0,11139,21031,10286,7193
1765795088,7193,10076,2882,10076,10,12420,0,8170,14646,4910,6443
1765795088,6443,8834,2762,8834,10,12420,0,8135,14850,4922,5781
1765795088,5781,7741,2646,7741,10,12420,0,7908,14588,4979,5202
1765795088,5202,6787,2540,6787,10,12420,0,7744,14358,5044,4699
1765795088,4699,5955,2446,5955,10,12420,0,7733,14246,5052,4146
1765795088,4146,5222,2369,5222,10,14920,0,7548,13583,5155,3721
1765795088,3721,4599,2274,4599,10,20720,0,7216,13003,5296,3175
1765795088,3175,3589,2210,3595,10,7200,0,6875,12450,5449,5213
1765795088,5213,8703,2122,8703,10,8840,0,6751,12233,5474,4724
1765795089,4724,7669,2089,7669,10,12420,0,5029,6917,1222,4385
1765795089,4385,6720,1899,6720,10,24600,0,4748,6581,965,3595
1765795089,3595,3595,3595,3595,10,4520,0,4464,6058,819,6307
1765795089,6307,10646,1908,10646,10,7900,0,4516,6348,923,5120
1765795089,5120,9344,1803,9344,10,29380,0,4508,6604,916,5536
1765795089,5536,7333,1598,7333,10,13060,0,4592,6742,972,6509
1765795089,6509,12102,1417,12102,10,16940,0,4828,7430,1127,6354
1765795089,6354,10599,1265,10599,10,10400,0,5091,8030,1147,4375
1765795089,4375,9294,1032,9294,10,9400,0,5211,8600,973,6202
1765795089,6202,8145,3372,8145,10,17200,0,5310,8544,1023,0
1765795089,0,0,0,0,0,0,0,4838,7777,1973,6862
1765795089,6862,12260,3372,12260,10,16940,0,5086,8331,2063,7628
1765795090,7628,10747,3785,10747,10,7900,0,5489,9047,2132,5621
1765795090,5621,9421,3372,9421,10,16940,0,5420,8924,2114,6000
1765795090,6000,8270,3408,8270,10,7900,0,5508,8817,2118,4942
1765795090,4942,7254,3256,7254,10,12420,0,5449,8809,2126,4468
1765795090,4468,6363,3101,6363,10,12420,0,5245,8235,2111,3875
1765795090,3875,5584,2476,5584,10,18440,0,4997,7733,2112,5969
1765795090,5969,9664,2816,10194,10,4780,0,5156,7770,2119,5546
1765795090,5546,9815,2184,10194,10,14460,0,5091,7937,2094,3372
1765795090,3372,3372,3372,3372,10,4520,0,5428,8275,1306,6853
1765795090,6853,13734,1931,13734,10,8840,0,5427,8422,1305,7704
1765795090,7704,11602,3372,12036,10,5160,0,5435,8507,1319,5718
1765795091,5718,10563,1704,10563,10,12420,0,5444,8622,1321,5616
1765795091,5616,9293,1522,9293,10,7900,0,5406,8724,1309,4450
1765795091,4450,8152,1360,8152,10,16940,0,5357,8814,1337,4450
1765795091,4450,7153,1233,7153,10,7900,0,5355,8893,1338,3865
1765795091,3865,6310,1121,6310,10,12420,0,5354,8965,1340,3510
1765795091,3510,5557,1022,5557,10,14920,0,5108,8555,1436,3085
1765795091,3085,4891,835,4891,10,20080,0,4862,8062,1559,4833
1765795091,4833,8641,1902,9227,10,6560,0,5008,8589,1469,7508
1765795091,7508,13698,749,13698,10,7900,0,5073,8586,1572,16868
1765795092,16868,56414,698,71217,10,35680,0,5990,13067,4028,4600
1765795092,4600,10521,619,10521,10,13440,0,5878,13063,4052,27684
1765795092,27684,64941,3372,71217,10,32360,0,8085,18627,7989,26855
1765795092,26855,70604,619,71217,10,9180,0,10325,24873,9794,8463
1765795092,8463,8463,8463,8463,10,4520,0,10727,25004,9607,6640
1765795092,6640,8395,2037,8463,10,12420,0,11004,25212,9425,5478
1765795092,5478,7117,2015,7117,10,7900,0,11201,25368,9270,6079
1765795092,6079,8463,2052,8463,10,16940,0,11500,25725,9024,5118
1765795092,5118,7727,1923,8463,10,11420,0,11529,25634,9001,4775
1765795092,4775,6666,2038,6874,10,6840,0,11256,24931,9177,7496
1765795092,7496,9708,3512,9708,10,17200,0,10318,20260,9017,8463
1765795092,8463,8463,8463,8463,10,4520,0,10705,20054,8826,8637
1765795092,8637,13219,3092,13219,10,7900,0,8800,14882,6504,7915
1765795093,7915,11596,2732,11596,10,16940,0,6906,8981,1481,6756
1765795093,6756,10162,2412,10162,10,7900,0,6735,9151,1376,6815
1765795093,6815,8911,2134,8911,10,16940,0,6753,9203,1376,5107
1765795093,5107,8114,1704,8463,10,324020,0,6716,9302,1418,5091
1765795093,5091,6866,3260,7415,10,239700,0,6617,9143,1500,7594
1765795093,7594,11848,3857,11848,10,196240,0,6864,9555,1427,10066
1765795093,10066,13666,6066,14067,10,5160,0,7394,10255,1542,8620
1765795093,8620,13107,3196,14067,10,193780,0,7506,10595,1591,13082
1765795093,13082,15106,9896,15214,10,12580,0,7968,11259,2376,9557
1765795093,9557,15214,2973,15214,10,210260,0,8060,11459,2422,11113
1765795093,11113,15869,3607,15869,10,8780,0,8380,11886,2605,11994
1765795093,11994,17797,3188,17797,10,199280,0,8903,12649,2764,16088
1765795093,16088,16545,15580,16596,10,8500,0,9831,13413,3454,11891
1765795094,11891,19305,2889,19305,10,204880,0,10509,14532,3068,16865
1765795094,16865,16910,16815,16915,10,5160,0,11687,15536,3016,11506
1765795094,11506,20280,2563,20280,10,211320,0,12078,16379,2659,14972
1765795094,14972,19738,2326,19738,10,12300,0,12568,16987,2699,10207
1765795094,10207,17289,2218,17289,10,213480,0,12727,17405,2479,10365
1765795094,10365,17101,2194,17127,10,24600,0,12455,17604,2582,9581
1765795094,9581,17024,1993,17024,10,233180,0,12458,17785,2579,8517
1765795094,8517,13784,1936,13884,10,20200,0,12198,17577,2846,9493
1765795094,9493,17338,1903,17338,10,234420,0,11948,17531,2973,21688
1765795094,21688,68186,1759,68186,10,32960,0,12508,22695,4139,9118
1765795094,9118,17242,1784,17242,10,237140,0,12231,22489,4275,8520
1765795094,8520,13829,1833,13976,10,20200,0,11396,22181,4080,8532
1765795094,8532,17730,1823,17730,10,247480,0,11099,21926,4179,7404
1765795094,7404,13152,1657,13757,10,23040,0,10342,21267,4083,8367
1765795094,8367,17285,1558,17285,10,244020,0,10158,21267,4131,7494
1765795094,7494,13042,1600,13494,10,20200,0,9871,20861,4214,8250
1765795094,8250,17282,1649,17282,10,246720,0,9738,20887,4245,7618
1765795094,7618,13024,1683,13306,10,20200,0,9648,20811,4284,8791
1765795095,8791,17141,1703,17141,10,247880,0,9578,20791,4292,8059
1765795095,8059,13303,1621,13375,10,20260,0,8215,15303,569,8456
1765795095,8456,17379,1766,17379,10,252060,0,8149,15316,485,7835
1765795095,7835,13301,1638,13539,10,20280,0,8080,15263,475,8823
1765795095,8823,17279,1657,17279,10,258260,0,8109,15218,513,8136
1765795095,8136,13414,1599,13451,10,20260,0,8182,15245,450,8798
1765795095,8798,17305,1618,17305,10,260880,0,8226,15247,488,8398
1765795095,8398,13808,1572,13900,10,20260,0,8316,15323,416,8879
1765795095,8879,17037,1619,17037,10,258400,0,8379,15299,451,11464
1765795095,11464,17035,1787,17681,10,7200,0,8763,15700,1016,9937
1765795095,9937,17462,1769,17681,10,251280,0,8878,15732,1081,16586
1765795095,16586,17386,15698,17475,10,5160,0,9731,16140,2624,9986
1765795095,9986,19505,1805,19505,10,259380,0,9884,16353,2586,13595
1765795095,13595,18980,1868,18980,10,9960,0,10460,16921,2717,9055
1765795095,9055,16619,1836,16619,10,262620,0,10483,16855,2702,8981
1765795095,8981,13957,2365,14374,10,2220,0,10567,16909,2633,10436
1765795095,10436,16538,2236,18114,10,268440,0,10731,16832,2561,11062
1765795096,11062,15705,2171,15866,10,7200,0,10998,17022,2426,10267
1765795096,10267,18450,2077,18450,10,262200,0,11136,17163,2329,12729
1765795096,12729,17269,2032,17400,10,11700,0,11263,17187,2383,10664
1765795096,10664,20861,2045,20861,10,259760,0,11336,17527,2348,17527
1765795096,17527,18193,16787,18268,10,5160,0,11430,17607,2589,11274
1765795096,11274,21807,1876,21807,10,261240,0,11559,17837,2540,18133
1765795096,18133,18994,17176,19090,10,5160,0,12012,17839,3250,11417
1765795096,11417,22515,1753,22515,10,264020,0,12249,18428,3094,18625
1765795096,18625,19610,17531,19720,10,5160,0,13213,18994,3445,11668
1765795096,11668,23091,1820,23091,10,266800,0,13336,19649,3355,18892
1765795096,18892,20087,17565,20220,10,3160,0,14119,20087,3665,11849
1765795096,11849,22951,1937,22951,10,281160,0,14277,20537,3511,13579
1765795096,13579,20478,1995,20981,10,7200,0,14362,20858,3480,12204
1765795096,12204,24075,1967,24075,10,272380,0,14516,21180,3329,19385
1765795096,19385,20915,17685,21085,10,5160,0,14702,21452,3559,12367
1765795097,12367,24341,2113,24341,10,275140,0,14811,21705,3457,19464
1765795097,19464,21164,17575,21353,10,5160,0,14945,21922,3621,12361
1765795097,12361,24346,2110,24346,10,277940,0,15039,22105,3530,19517
1765795097,19517,21141,17713,21322,10,5160,0,15128,22258,3640,12978
1765795097,12978,24471,1919,24471,10,281360,0,15259,22396,3524,17225
1765795097,17225,17225,17225,17225,10,4520,0,15092,22110,3369,11441
1765795097,11441,24484,1926,24484,10,284820,0,15052,22264,3415,14170
1765795097,14170,20830,2588,21438,10,6820,0,15111,22299,3391,11394
1765795097,11394,24398,1808,24398,10,286300,0,15030,22331,3477,18781
1765795097,18781,21132,16168,21394,10,5160,0,14969,22353,3397,11708
1765795097,11708,24672,1834,24672,10,283960,0,14903,22386,3459,15232
1765795097,15232,24384,1838,24384,10,8740,0,14480,22708,3077,13154
1765795097,13154,23901,1809,34090,10,296720,0,14560,22663,3026,17097
1765795097,17097,17220,16960,17234,10,5160,0,14318,22271,2661,11662
1765795097,11662,20835,1817,20835,10,289500,0,14186,21908,2765,12593
1765795098,12593,21834,1820,21834,10,294620,0,13723,22369,2581,19773
1765795098,19773,22239,17622,22587,10,6180,0,14556,22144,3062,11443
1765795098,11443,22587,1824,22587,10,295000,0,14283,22320,3218,13402
1765795098,13402,23140,3122,23140,10,298800,0,14484,22194,3077,19065
1765795098,19065,20139,17872,20259,10,5160,0,14512,22095,3122,13811
1765795098,13811,27197,2527,35797,10,349040,0,14723,22347,2980,14231
1765795098,14231,27235,2433,35797,10,303620,0,14623,22632,2978,25473
1765795098,25473,36363,17674,38111,10,5800,0,15855,23878,4474,16610
1765795098,16610,43598,2445,43598,10,314840,0,15806,26516,4462,19325
1765795098,19325,20594,17915,20736,10,5160,0,16572,26492,4327,12228
1765795098,12228,23717,2893,23717,10,304840,0,16536,26680,4366,19258
1765795098,19258,20617,17747,20769,10,3160,0,16484,26518,4326,12595
1765795098,12595,23724,2778,23724,10,285560,0,16599,26632,4190,11694
1765795098,11694,23624,2656,23624,10,349220,0,16429,26680,4366,9408
1765795098,9408,13501,3603,13898,10,14620,0,15463,26017,4768,13105
1765795098,13105,13818,12313,13898,10,5160,0,15392,24679,4800,12862
1765795099,12862,17926,7642,17926,10,34800,0,15255,23748,4856,12696
1765795099,12696,18101,6287,18101,10,29780,0,13978,21922,3301,12122
1765795099,12122,15695,7941,15889,10,12420,0,13529,19131,3208,0
1765795099,0,0,0,0,0,0,0,11596,17072,4769,12905
1765795099,12905,18674,6991,18674,10,16940,0,11664,16568,4784,10696
1765795099,10696,16359,6172,16359,10,27360,0,10808,16142,3971,11537
1765795099,11537,14069,6939,14335,10,7280,0,10702,15176,3932,10451
1765795099,10451,12563,5417,12563,10,8540,0,10578,14070,3917,12313
1765795099,12313,12313,12313,12313,10,4520,0,10868,13951,3928,12218
1765795099,12218,16922,4780,16922,10,10420,0,10780,14262,3882,11067
1765795099,11067,14832,4231,14832,10,10100,0,10600,13952,3816,9410
1765795099,9410,12991,3747,12991,10,12060,0,10271,13441,3756,12313
1765795099,12313,12313,12313,12313,10,4520,0,10291,13103,3767,9614
1765795099,9614,15608,2911,15608,10,15380,0,11252,14664,1204,7828
1765795100,7828,13060,2562,13672,10,37340,0,10744,14103,1471,8536
1765795100,8536,14622,4608,16042,10,33600,0,10528,13929,1629,10305
1765795100,10305,17239,3360,18503,10,23980,0,10405,14246,1590,15597
1765795100,15597,43598,6875,43598,10,199780,0,10920,17349,2286,9905
1765795100,9905,12477,8044,13310,10,17040,0,10679,17366,2250,10761
1765795100,10761,14828,7307,15440,10,22520,0,10533,17156,2185,10526
1765795100,10526,13199,7989,13551,10,10620,0,10479,16993,2177,12707
1765795100,12707,14343,10818,14343,10,22940,0,10809,17128,2246,7989
1765795100,7989,7989,7989,7989,10,4520,0,10376,16696,2339,13232
1765795100,13232,16904,8797,16904,10,20080,0,10738,16825,2483,12469
1765795100,12469,18480,7982,18480,10,12420,0,11202,17367,2306,10190
1765795100,10190,16178,6518,16178,10,19880,0,11368,17523,2147,12619
1765795100,12619,18293,5901,18293,10,9320,0,11599,17628,2145,20977
1765795100,20977,63253,5022,63459,10,65840,0,12137,19594,3503,31248
1765795100,31248,65259,5579,65710,10,18560,0,14271,24872,6873,21146
1765795101,21146,55045,5022,65710,10,8540,0,15310,28894,7065,7434
1765795101,7434,7434,7434,7434,10,4520,0,15001,28317,7359,8878
1765795101,8878,10885,4721,10885,10,7900,0,14618,27972,7588,7726
1765795101,7726,9548,4452,9548,10,16940,0,14591,28127,7614,6980
1765795101,6980,8374,4159,8374,10,7900,0,13966,27274,7985,6594
1765795101,6594,7434,3867,7434,10,16940,0,13379,26170,8317,5485
1765795101,5485,6436,3655,6436,10,7900,0,12908,25196,8644,5187
1765795101,5187,7434,3240,7434,10,20520,0,12165,24110,8985,7489
1765795101,7489,9752,3021,9752,10,9320,0,10816,18760,8515,5952
1765795101,5952,8592,2910,8592,10,7900,0,8287,13093,4653,6036
1765795102,6036,7572,2902,7572,10,16940,0,6776,8346,1142,34518
1765795102,34518,71408,2864,71408,10,130480,0,9484,14743,8866,4785
1765795102,4785,7122,2651,7434,10,12420,0,9075,14367,8991,5089
1765795102,5089,7206,2677,7434,10,6560,0,8811,14133,9073,3515
1765795102,3515,4545,2365,4545,10,7900,0,8465,13750,9216,4583
1765795102,4583,7434,2093,7434,10,16940,0,8263,13750,9283,2881
1765795102,2881,3539,1896,3539,10,7900,0,8003,13460,9405,3829
1765795102,3829,7434,1512,7434,10,15580,0,7867,13460,9460,2978
1765795102,2978,5796,1334,7434,10,19480,0,7416,13064,9587,4376
1765795102,4376,7033,2261,7434,10,6560,0,7259,12908,9627,30973
1765795103,30973,72437,1127,72905,10,72780,0,9752,19395,12169,6189
1765795103,6189,11197,1127,12051,10,12420,0,6919,13374,8510,72905
1765795103,72905,72905,72905,72905,10,640,0,13731,19952,22453,6925
1765795103,6925,11006,2163,12051,10,12420,0,13915,20332,22382,6441
1765795103,6441,10840,2213,12051,10,12420,0,14208,20962,22249,5763
1765795103,5763,10352,2149,12051,10,13440,0,14326,21253,22196,6851
1765795103,6851,12051,2198,12051,10,18220,0,14723,22105,22003,4769
1765795103,4769,6420,4074,6830,10,7900,0,14817,22003,21953,6851
1765795103,6851,12051,3620,12051,10,14940,0,15204,22629,21754,5002
1765795103,5002,10432,2820,12051,10,7160,0,15266,22969,21721,7001
1765795103,7001,10785,2482,12051,10,17220,0,12869,16803,21109,12051
1765795103,12051,12051,12051,12051,10,4520,0,13455,16889,20984,7678
1765795104,7678,12031,2230,12031,10,7900,0,6933,10801,2021,34141
1765795104,34141,77910,2030,77910,10,132520,0,9654,17492,8837,7279
1765795104,7279,11501,1813,12051,10,12420,0,9738,17558,8808,6771
1765795104,6771,11279,1630,12051,10,12420,0,9839,17651,8763,6315
1765795104,6315,11080,1513,12051,10,12420,0,9785,17554,8785,19498
1765795104,19498,83120,863,83120,10,298660,0,11258,25224,9080,2371
1765795104,2371,2903,1972,3019,10,7700,0,10810,24309,9425,12453
1765795104,12453,44706,765,47066,10,64940,0,11555,27736,9207,27575
1765795104,27575,49983,685,50498,10,17920,0,13613,31656,10309,17007
1765795104,17007,44044,2580,50498,10,7900,0,14108,34855,10345,5838
1765795105,5838,12051,548,12051,10,17580,0,13924,34857,10487,4671
1765795105,4671,5750,2515,5750,10,7260,0,10977,27641,8027,5360
1765795105,5360,12051,439,12051,10,17580,0,10785,27696,8147,3731
1765795105,3731,4414,2365,4414,10,7260,0,10481,27010,8368,4510
1765795105,4510,10415,393,12051,10,12420,0,10301,26943,8486,4844
1765795105,4844,12051,330,12051,10,15580,0,8836,19836,7971,3522
1765795105,3522,8878,296,12051,10,19480,0,8951,20434,7875,4755
1765795105,4755,10914,273,12051,10,7200,0,8181,17055,7871,7282
1765795105,7282,9906,2034,9906,10,7260,0,6152,13047,3960,25894
1765795105,25894,58497,254,58497,10,132520,0,7040,14492,6709,5909
1765795106,5909,11162,234,12051,10,12420,0,7047,14403,6708,5623
1765795106,5623,12051,198,12051,10,19240,0,7143,15033,6677,4586
1765795106,4586,5851,2057,5851,10,7260,0,7065,14413,6704,5612
1765795106,5612,10551,187,10551,10,16940,0,7253,15027,6626,2826
1765795106,2826,4541,177,4541,10,7900,0,7085,14440,6725,4587
1765795106,4587,10551,176,10551,10,20060,0,7059,14290,6735,13829
1765795106,13829,53876,2018,72445,10,12380,0,8090,18790,6919,1938
1765795106,1938,2755,265,2755,10,7900,0,7808,17974,7124,75328
1765795106,75328,75328,75328,75328,10,49820,0,14613,24516,22490,31669
1765795106,31669,75005,251,75328,10,25820,0,15190,26167,22883,10551
1765795106,10551,10551,10551,10551,10,4520,0,15654,26106,22720,16965
1765795107,16965,58442,280,74406,10,13060,0,16789,30745,22445,3796
1765795107,3796,6347,352,6347,10,7900,0,16710,30794,22494,4844
1765795107,4844,9561,348,10551,10,12420,0,16633,30695,22537,4589
1765795107,4589,9430,360,10551,10,12420,0,16809,31184,22424,5366
1765795107,5366,10551,327,10551,10,16940,0,16887,31184,22378,4159
1765795107,4159,9211,348,10551,10,10420,0,15920,26718,22731,2479
1765795107,2479,3398,391,3398,10,8340,0,15974,26782,22695,3393
1765795107,3393,8286,402,10551,10,14460,0,8781,20078,9150,10551
1765795107,10551,10551,10551,10551,10,4520,0,6669,13632,4574,4586
1765795107,4586,7947,383,7947,10,7900,0,6072,13372,4397,32699
1765795108,32699,78164,410,78164,10,132520,0,7646,15344,9065,6006
1765795108,6006,10551,421,10551,10,16940,0,7867,15765,8987,3380
1765795108,3380,5428,454,5428,10,7900,0,7720,15351,9054,4535
1765795108,4535,9393,414,10551,10,12420,0,7715,15348,9056,4329
1765795108,4329,9284,417,10551,10,12420,0,7611,15221,9091,5154
1765795108,5154,10551,387,10551,10,14940,0,7711,15355,9055,3255
1765795108,3255,8369,345,10551,10,15960,0,7788,15852,9008,2343
1765795108,2343,2847,2009,2884,10,7140,0,7683,15308,9071,14948
1765795108,14948,52160,367,69993,10,13700,0,8123,19469,9328,10551
1765795108,10551,10551,10551,10551,10,4520,0,8720,19729,9267,6623
1765795109,6623,12012,398,12012,10,7900,0,6112,13114,3865,7429
1765795109,7429,10551,363,10551,10,16940,0,6254,13114,3887,5245
1765795109,5245,9253,370,9253,10,7900,0,6441,13497,3777,6601
1765795109,6601,10551,366,10551,10,16940,0,6647,13612,3717,4159
1765795109,4159,7134,364,7134,10,7900,0,6630,13397,3729,5096
1765795109,5096,9694,369,10551,10,12420,0,6625,13312,3731,4659
1765795109,4659,10551,342,10551,10,22640,0,6765,13530,3615,6829
1765795109,6829,12190,348,12600,10,12420,0,7214,14464,3267,6395
1765795109,6395,12292,329,12600,10,7200,0,6358,10477,1814,8062
1765795109,8062,11053,2082,11053,10,7260,0,6109,10528,1262,6154
1765795110,6154,10551,304,10551,10,17580,0,6062,10382,1249,6329
1765795110,6329,8488,2013,8488,10,7260,0,5952,10175,1161,6374
1765795110,6374,10551,283,10551,10,23140,0,6065,10305,1139,3877
1765795110,3877,6534,329,6534,10,7900,0,5793,9903,1310,5853
1765795110,5853,10551,359,10551,10,16940,0,5962,10245,1178,4652
1765795110,4652,9454,377,10551,10,10420,0,5918,10221,1222,3632
1765795110,3632,8124,393,10551,10,20120,0,5815,9978,1373,5932
1765795110,5932,9998,2221,10551,10,6560,0,5726,9759,1328,5679
1765795110,5679,10068,384,10068,10,7900,0,5654,9537,1307,5983
1765795111,5983,10551,414,10551,10,17580,0,5446,9487,1014,5932
1765795111,5932,7781,2234,7781,10,7260,0,5424,9210,999,5318
1765795111,5318,9805,373,10551,10,12420,0,5323,9341,948,4965
1765795111,4965,9637,339,10551,10,12420,0,5182,9250,876,4895
1765795111,4895,10551,326,10551,10,14080,0,5284,9652,759,9247
1765795111,9247,9247,9247,9247,10,4520,0,5623,9521,1468,4167
1765795111,4167,8318,326,9247,10,8840,0,5575,9408,1511,7494
1765795111,7494,9071,5741,9247,10,5160,0,5961,9502,1452,4754
1765795111,4754,9247,2107,9247,10,20520,0,5843,9427,1502,2851
1765795111,2851,3717,2062,3910,10,12060,0,5560,8792,1777,9247
1765795111,9247,9247,9247,9247,10,4520,0,5887,8662,2128,5311
1765795111,5311,7871,2029,7871,10,7900,0,5824,8671,2136,5642
1765795112,5642,8783,2051,9247,10,12040,0,5857,8568,2130,7462
1765795112,7462,8950,6402,9247,10,7200,0,6107,8500,2160,5338
1765795112,5338,6359,2719,6402,10,7900,0,6151,8081,2136,6250
1765795112,6250,9247,2400,9247,10,16940,0,5851,8081,1844,4265
1765795112,4265,5362,2151,5476,10,7900,0,5861,7785,1834,23886
1765795112,23886,71319,1914,71319,10,62880,0,7500,14010,6015,4805
1765795112,4805,8547,1721,9247,10,11780,0,7505,13940,6012,27355
1765795112,27355,63158,3670,69149,10,5800,0,9956,19884,8417,16507
1765795112,16507,67723,1387,67723,10,28120,0,10682,25731,8658,6341
1765795112,6341,8990,2848,9247,10,9960,0,10785,25843,8593,4674
1765795112,4674,6995,1256,6995,10,7900,0,10688,25665,8663,4710
1765795113,4710,8007,1132,9247,10,34640,0,10413,25570,8819,4997
1765795113,4997,8795,1019,9247,10,10380,0,10379,25814,8842,7353
1765795113,7353,9093,4727,9247,10,7200,0,10489,25798,8791,6916
1765795113,6916,9765,923,9765,10,7900,0,10754,26239,8621,6780
1765795113,6780,9114,840,9247,10,12420,0,9043,20018,7326,6231
1765795113,6231,8904,767,9247,10,12420,0,9186,20054,7247,5746
1765795113,5746,8719,688,9247,10,12420,0,7025,14610,3461,5984
1765795113,5984,9247,624,9247,10,14940,0,5973,8762,938,4051
1765795113,4051,5100,570,5100,10,9920,0,5744,8373,1103,4701
1765795113,4701,8438,536,9247,10,13820,0,5746,8518,1101,9247
1765795113,9247,9247,9247,9247,10,4520,0,6200,8642,1491,6587
1765795114,6587,11043,488,11043,10,7900,0,6359,8867,1432,6505
1765795114,6505,9687,456,9687,10,12420,0,6274,8926,1392,5980
1765795114,5980,9095,415,9247,10,12420,0,6181,8859,1375,28848
1765795114,28848,67723,400,67723,10,132520,0,8388,14720,7316,9247
1765795114,9247,9247,9247,9247,10,4520,0,8689,14754,7279,4091
1765795114,4091,6521,371,6521,10,7900,0,8524,14534,7372,5522
1765795114,5522,9247,345,9247,10,16940,0,8477,14534,7391,4493
1765795114,4493,8409,347,9247,10,10420,0,8522,14865,7363,4230
1765795114,4230,8285,332,9247,10,10100,0,8475,14850,7391,2801
1765795114,2801,3921,325,3921,10,12060,0,7830,14317,7595,9247
1765795114,9247,9247,9247,9247,10,4520,0,8096,14138,7593,4956
1765795115,4956,8508,333,8508,10,7900,0,7941,14020,7645,13873
1765795115,13873,44567,309,56341,10,13060,0,8730,17567,7825,9247
1765795115,9247,9247,9247,9247,10,4520,0,6770,11719,3468,4989
1765795115,4989,8705,284,9247,10,12420,0,6344,11665,3391,3509
1765795115,3509,5747,264,5747,10,7900,0,6286,11588,3438,21225
1765795115,21225,63348,271,63348,10,62860,0,7857,16998,5815,35382
1765795115,35382,58904,9247,61518,10,5160,0,10945,22047,10302,2848
1765795115,2848,4440,258,4440,10,7900,0,10807,21663,10411,4808
1765795115,4808,9247,248,9247,10,14940,0,11008,22196,10257,3034
1765795115,3034,6928,244,9247,10,18000,0,10387,21964,10560,27187
1765795115,27187,58622,2192,58622,10,17560,0,12610,26975,11580,5225
1765795116,5225,8846,270,9247,10,12420,0,11745,23403,11796,4870
1765795116,4870,8669,260,9247,10,12420,0,11307,23345,11979,4550
1765795116,4550,8513,247,9247,10,12420,0,11263,23326,12005,4268
1765795116,4268,8376,232,9247,10,12420,0,11339,23589,11953,4000
1765795116,4000,8258,240,9247,10,12420,0,9617,18080,11606,3801
1765795116,3801,8154,259,9247,10,12420,0,6459,13005,7323,3944
1765795116,3944,9247,262,9247,10,14000,0,6568,13486,7271,3487
1765795116,3487,9247,262,9247,10,19880,0,6436,13486,7319,4447
1765795116,4447,9017,272,9247,10,10340,0,6577,13694,7259,4899
1765795116,4899,10578,254,11404,10,13060,0,4349,8890,550,7509
1765795117,7509,15165,242,15165,10,46160,0,4577,9522,1126,10267
1765795117,10267,58622,217,58622,10,517120,0,5117,14517,2129,6400
1765795117,6400,7822,2605,8395,10,313780,0,5302,14448,2154,7690
1765795117,7690,11577,4885,12398,10,5900,0,5644,14768,2241,7160
1765795117,7160,10951,3719,10951,10,19480,0,5960,15038,2206,9909
1765795117,9909,15022,5029,15502,10,10160,0,6571,15724,2381,10322
